Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2020,3,1,23:00,UTC,990.2,0.1,93,3.5,8
2020,3,2,00:00,UTC,990.7,0.1,92,3.5,6.3
2020,3,2,01:00,UTC,991.1,0.1,93,3.4,7.3
2020,3,2,02:00,UTC,991.5,0.2,94,3.2,7
2020,3,2,03:00,UTC,991.9,0.3,94,3.3,6.5
2020,3,2,04:00,UTC,992.3,0.3,95,3,6.5
2020,3,2,05:00,UTC,992.5,0.7,95,3,7
2020,3,2,06:00,UTC,993.3,0.8,96,2.8,5
2020,3,2,07:00,UTC,994.3,0.3,97,3.1,5.8
2020,3,2,08:00,UTC,995,0.1,95,3.7,5.9
2020,3,2,09:00,UTC,996,0,95,3.7,5.3
2020,3,2,10:00,UTC,996.8,0,92,4.4,4.3
2020,3,2,11:00,UTC,997.7,0,92,4.3,4.8
2020,3,2,12:00,UTC,998.4,0,83,5.4,6.3
2020,3,2,13:00,UTC,999,0,86,5,4.5
2020,3,2,14:00,UTC,999.7,0,88,4.4,4.3
2020,3,2,15:00,UTC,1000.2,0,85,4.1,4.6
2020,3,2,16:00,UTC,1000.8,0,89,3,3.3
2020,3,2,17:00,UTC,1001.7,0,94,2.4,3.2
2020,3,2,18:00,UTC,1002,0,94,2.3,2.1
2020,3,2,19:00,UTC,1002.5,0,97,1.7,1.6
2020,3,2,20:00,UTC,1003,0,99,1.4,2.1
2020,3,2,21:00,UTC,1003.4,0,99,1.4,1.5
2020,3,2,22:00,UTC,1003.6,0,99,0.7,2
2020,3,2,23:00,UTC,1003.9,0,99,1.1,1.8
2020,3,3,00:00,UTC,1004.3,0,99,1.3,2.2
2020,3,3,01:00,UTC,1004.5,0,99,1.6,2.2
2020,3,3,02:00,UTC,1004.8,0,99,1.4,3
2020,3,3,03:00,UTC,1004.7,0,97,1.6,3.3
2020,3,3,04:00,UTC,1004.8,0,97,1.4,3.3
2020,3,3,05:00,UTC,1005.3,0,97,1.1,2.9
2020,3,3,06:00,UTC,1005.6,0,96,1.3,2.7
2020,3,3,07:00,UTC,1005.9,0,94,1.9,3.7
2020,3,3,08:00,UTC,1006.5,0,94,2.5,3.8
2020,3,3,09:00,UTC,1007,0,94,2.6,3.3
2020,3,3,10:00,UTC,1007.4,0,90,3,3.7
2020,3,3,11:00,UTC,1007.6,0,88,3.4,4.5
2020,3,3,12:00,UTC,1007.9,0,87,3.7,4.7
2020,3,3,13:00,UTC,1008.6,0,91,3.4,4.2
2020,3,3,14:00,UTC,1009.2,0.1,95,3,4.7
2020,3,3,15:00,UTC,1009.7,0.1,95,2.9,4
2020,3,3,16:00,UTC,1010.5,0,94,3,5
2020,3,3,17:00,UTC,1010.9,0,94,3,5.1
2020,3,3,18:00,UTC,1011.3,0,92,2.9,5.6
2020,3,3,19:00,UTC,1011.8,0,91,2.8,6.8
2020,3,3,20:00,UTC,1012.2,0,90,2.7,7.3
2020,3,3,21:00,UTC,1012.2,0,90,2.7,7.5
2020,3,3,22:00,UTC,1012.4,0,91,2.6,7.8
2020,3,3,23:00,UTC,1012.6,0,91,2.7,8.1
2020,3,4,00:00,UTC,1013.3,0,91,2.6,8.2
2020,3,4,01:00,UTC,1013.3,0,94,2.3,7.9
2020,3,4,02:00,UTC,1013.1,0,92,2.1,8.9
2020,3,4,03:00,UTC,1012.8,0,95,1.7,9.4
2020,3,4,04:00,UTC,1012.2,0,95,1.4,9.7
2020,3,4,05:00,UTC,1012.1,0,96,1.1,9.7
2020,3,4,06:00,UTC,1011.7,0,95,1.3,10.9
2020,3,4,07:00,UTC,1010.8,0,94,1.4,11.1
2020,3,4,08:00,UTC,1010.2,0,92,1.7,13.7
2020,3,4,09:00,UTC,1009.1,0,93,1.8,13.2
2020,3,4,10:00,UTC,1008.7,0.2,94,1.6,13.1
2020,3,4,11:00,UTC,1008.1,2.7,97,0.7,11.1
2020,3,4,12:00,UTC,1007.2,2,98,0.5,10.9
2020,3,4,13:00,UTC,1006.6,1.7,97,0.8,11.7
2020,3,4,14:00,UTC,1006.2,3.7,97,0.9,10.8
2020,3,4,15:00,UTC,1005.3,1.1,98,1.8,9.9
2020,3,4,16:00,UTC,1005,0.4,99,2.2,9.3
2020,3,4,17:00,UTC,1004.8,0.1,99,2.6,7.5
2020,3,4,18:00,UTC,1004.7,0,99,3,6.9
2020,3,4,19:00,UTC,1004.5,0,98,3.3,5.3
2020,3,4,20:00,UTC,1004.6,0,97,3.5,5.8
2020,3,4,21:00,UTC,1004.6,0,96,3.4,5.3
2020,3,4,22:00,UTC,1004.4,0,96,3.4,4.5
2020,3,4,23:00,UTC,1004.2,0,97,3.3,4.3
2020,3,5,00:00,UTC,1004.1,0,97,3.3,4.1
2020,3,5,01:00,UTC,1003.7,0,97,3.2,5.3
2020,3,5,02:00,UTC,1003.4,0.1,97,3.2,4.5
2020,3,5,03:00,UTC,1003,0,97,3.1,4.7
2020,3,5,04:00,UTC,1002.4,0.1,97,3,3.5
2020,3,5,05:00,UTC,1002.3,0,96,3.1,4.1
2020,3,5,06:00,UTC,1002.1,0,95,3.2,3.7
2020,3,5,07:00,UTC,1001.9,0,95,3.3,4.6
2020,3,5,08:00,UTC,1001.6,0,94,3.5,5.5
2020,3,5,09:00,UTC,1001.5,0.1,96,3.3,5.4
2020,3,5,10:00,UTC,1001.2,0.7,98,3.4,3.8
2020,3,5,11:00,UTC,1000.9,0.3,97,3.6,4.6
2020,3,5,12:00,UTC,1000.7,0.2,97,3.5,4.1
2020,3,5,13:00,UTC,1000.6,0.2,98,3.4,4.8
2020,3,5,14:00,UTC,1000.7,0.1,97,3.4,5
2020,3,5,15:00,UTC,1000.6,0,95,3.1,5.3
2020,3,5,16:00,UTC,1000.9,0,93,2.3,4.5
2020,3,5,17:00,UTC,1001.1,0,94,2,3.8
2020,3,5,18:00,UTC,1000.7,0,93,2.2,3.4
2020,3,5,19:00,UTC,1000.8,0,92,2.7,4.7
2020,3,5,20:00,UTC,1000.7,0.2,95,1.9,4
2020,3,5,21:00,UTC,1000.9,0.9,96,1.7,4.6
2020,3,5,22:00,UTC,1001,0.2,97,1.5,3.4
2020,3,5,23:00,UTC,1001.2,0.2,97,1.1,4.3
2020,3,6,00:00,UTC,1001.3,0.1,91,1.2,4.2
2020,3,6,01:00,UTC,1001.2,0,93,1.6,7
2020,3,6,02:00,UTC,1001.1,0,95,1.7,4.9
2020,3,6,03:00,UTC,1001.3,0,96,1.6,4.6
2020,3,6,04:00,UTC,1001.6,0,94,1.7,4.2
2020,3,6,05:00,UTC,1002.1,0,92,1.6,-
2020,3,6,06:00,UTC,1003.1,0,89,0.7,6.7
2020,3,6,07:00,UTC,1003.9,0,80,1.2,5.7
2020,3,6,08:00,UTC,1004.5,0,79,1.8,5.4
2020,3,6,09:00,UTC,1004.9,0,72,3,5.5
2020,3,6,10:00,UTC,1005.5,0,72,3.3,6
2020,3,6,11:00,UTC,1005.7,0,69,4.5,5
2020,3,6,12:00,UTC,1006,0,69,4.6,5.7
2020,3,6,13:00,UTC,1006.4,0,65,5.4,4.5
2020,3,6,14:00,UTC,1006.8,0,77,4.3,3.1
2020,3,6,15:00,UTC,1007.3,0,79,4.1,3.6
2020,3,6,16:00,UTC,1007.8,0,82,3.2,3.4
2020,3,6,17:00,UTC,1008.3,0,86,2.3,2.8
2020,3,6,18:00,UTC,1009,0,91,1.4,3.1
2020,3,6,19:00,UTC,1009.8,0,94,1,2.9
2020,3,6,20:00,UTC,1010.3,0,94,0.7,2.9
2020,3,6,21:00,UTC,1010.7,0,97,0.4,2
2020,3,6,22:00,UTC,1011.2,0,97,-0.4,1.6
2020,3,6,23:00,UTC,1011.6,0,98,-1,1.9
2020,3,7,00:00,UTC,1011.9,0,99,-1.2,0.8
2020,3,7,01:00,UTC,1012.1,0,99,-0.8,1.1
2020,3,7,02:00,UTC,1012,0,99,-1.8,0.6
2020,3,7,03:00,UTC,1012,0,100,-1.7,2.4
2020,3,7,04:00,UTC,1012,0,100,-1.4,1.6
2020,3,7,05:00,UTC,1012.4,0,100,-1.4,1.7
2020,3,7,06:00,UTC,1012.6,0,100,-0.8,2
2020,3,7,07:00,UTC,1013,0,100,-0.1,2.3
2020,3,7,08:00,UTC,1013,0,97,1,2.9
2020,3,7,09:00,UTC,1013.1,0,93,2.1,2.9
2020,3,7,10:00,UTC,1013.2,0,88,3,2.8
2020,3,7,11:00,UTC,1013.2,0,84,3.3,3.5
2020,3,7,12:00,UTC,1013,0,88,3.4,3.6
2020,3,7,13:00,UTC,1012.6,0,87,3.4,2.7
2020,3,7,14:00,UTC,1012.3,0,82,3.8,2.4
2020,3,7,15:00,UTC,1012.1,0,83,3.6,1.3
2020,3,7,16:00,UTC,1012.5,0,85,3.2,1.7
2020,3,7,17:00,UTC,1012.7,0,92,2.3,1.2
2020,3,7,18:00,UTC,1012.8,0,94,1.9,1.5
2020,3,7,19:00,UTC,1013.1,0,92,1.8,2.3
2020,3,7,20:00,UTC,1013.2,0,88,1.6,2
2020,3,7,21:00,UTC,1013.1,0,88,1.3,1.3
2020,3,7,22:00,UTC,1013.1,0,91,0.5,0.8
2020,3,7,23:00,UTC,1013.2,0,94,-0.8,1
2020,3,8,00:00,UTC,1013.2,0,97,-1.5,1.6
2020,3,8,01:00,UTC,1013.2,0,98,-1.8,2.5
2020,3,8,02:00,UTC,1013.4,0,98,-2.1,2.3
2020,3,8,03:00,UTC,1013.6,0,99,-2.3,1.7
2020,3,8,04:00,UTC,1013.7,0,98,-2.3,1.7
2020,3,8,05:00,UTC,1013.7,0,98,-2.9,1
2020,3,8,06:00,UTC,1014.1,0,98,-1.9,1.1
2020,3,8,07:00,UTC,1014.4,0,93,0.5,1.1
2020,3,8,08:00,UTC,1014.4,0,83,2.6,2
2020,3,8,09:00,UTC,1014.5,0,73,3.9,2.7
2020,3,8,10:00,UTC,1014.8,0,78,3.5,3
2020,3,8,11:00,UTC,1014.8,0,80,3.5,3.7
2020,3,8,12:00,UTC,1014.4,0,79,3.4,5
2020,3,8,13:00,UTC,1014.2,0,84,2.4,5.2
2020,3,8,14:00,UTC,1014,0,85,3.2,2.5
2020,3,8,15:00,UTC,1013.7,0,90,2.4,3.4
2020,3,8,16:00,UTC,1013.6,0,93,2,2.6
2020,3,8,17:00,UTC,1013.3,0,92,2,3.5
2020,3,8,18:00,UTC,1013.2,0,85,3,4.6
2020,3,8,19:00,UTC,1013,0,83,3.3,5.2
2020,3,8,20:00,UTC,1012.7,0,80,3,6.4
2020,3,8,21:00,UTC,1012.5,0,82,2.9,5.3
2020,3,8,22:00,UTC,1012.2,0,85,2.7,5.5
2020,3,8,23:00,UTC,1011.8,0,83,2.6,6.1
2020,3,9,00:00,UTC,1011.4,0,83,2.4,6
2020,3,9,01:00,UTC,1010.8,0,85,2.8,6.7
2020,3,9,02:00,UTC,1010.3,0,85,3,6.1
2020,3,9,03:00,UTC,1010.3,0,83,3,6.6
2020,3,9,04:00,UTC,1010.2,0,81,3.2,6
2020,3,9,05:00,UTC,1010,0,81,3.2,5.9
2020,3,9,06:00,UTC,1010.1,0,84,3.3,4.1
2020,3,9,07:00,UTC,1010.4,0,85,3.6,5.6
2020,3,9,08:00,UTC,1010.6,0,83,4.1,6.5
2020,3,9,09:00,UTC,1010.8,0,83,4.1,6.5
2020,3,9,10:00,UTC,1010.8,0,82,4.5,4.8
2020,3,9,11:00,UTC,1010.7,0,80,5.2,5.8
2020,3,9,12:00,UTC,1010.4,0,82,4.7,4.2
2020,3,9,13:00,UTC,1010.5,0,83,4.7,4.5
2020,3,9,14:00,UTC,1010.4,0,80,4.9,4.7
2020,3,9,15:00,UTC,1010.2,0,78,5.1,4.5
2020,3,9,16:00,UTC,1010.4,0,81,4.6,5.6
2020,3,9,17:00,UTC,1010.3,0,79,4.6,6.1
2020,3,9,18:00,UTC,1010.1,0,86,4.1,5.8
2020,3,9,19:00,UTC,1009.8,0,83,4.4,5.1
2020,3,9,20:00,UTC,1009.4,0,82,4.3,4.8
2020,3,9,21:00,UTC,1009,0,84,4.1,4.3
2020,3,9,22:00,UTC,1008.7,0.4,89,3.8,5.6
2020,3,9,23:00,UTC,1008.2,0.3,92,3.6,5.7
2020,3,10,00:00,UTC,1007.6,0.6,94,3.5,4.8
2020,3,10,01:00,UTC,1007.1,0.2,96,3.3,4.8
2020,3,10,02:00,UTC,1006.6,0.4,96,3.3,5.3
2020,3,10,03:00,UTC,1006,0.2,96,3.2,3.4
2020,3,10,04:00,UTC,1005.6,0.1,96,3.3,4.6
2020,3,10,05:00,UTC,1005,0.1,97,3.4,5.4
2020,3,10,06:00,UTC,1004.8,0.2,96,3.3,4.5
2020,3,10,07:00,UTC,1004.2,0.3,96,2.9,5.7
2020,3,10,08:00,UTC,1003.5,0.4,95,2.9,4.9
2020,3,10,09:00,UTC,1002.9,0.9,95,3.2,4.6
2020,3,10,10:00,UTC,1002.3,1,95,3.5,5.7
2020,3,10,11:00,UTC,1001.9,1,96,3.8,6
2020,3,10,12:00,UTC,1001.3,1.1,97,3.9,5.8
2020,3,10,13:00,UTC,1001,0.2,97,4.1,6.7
2020,3,10,14:00,UTC,1000.6,0.3,98,4.1,8.3
2020,3,10,15:00,UTC,1000.3,0.2,98,4,8.2
2020,3,10,16:00,UTC,1000.5,0,98,4,6.6
2020,3,10,17:00,UTC,1000.6,0,94,4,5.5
2020,3,10,18:00,UTC,1000.5,0,97,3.8,5
2020,3,10,19:00,UTC,1000.1,0,96,3.8,4.6
2020,3,10,20:00,UTC,999.6,0.1,96,3.7,6.2
2020,3,10,21:00,UTC,999.2,0,94,3.5,5.6
2020,3,10,22:00,UTC,998.5,0,93,2.9,3.5
2020,3,10,23:00,UTC,997.5,0,93,3.1,3.5
2020,3,11,00:00,UTC,996.5,0,93,3.4,3.1
2020,3,11,01:00,UTC,995.3,0,95,3.5,4.1
2020,3,11,02:00,UTC,993.9,0,95,3.5,5.5
2020,3,11,03:00,UTC,992.6,0,93,3.5,6
2020,3,11,04:00,UTC,991.5,0,94,3.4,7.5
2020,3,11,05:00,UTC,990.3,0.1,95,3.2,7.3
2020,3,11,06:00,UTC,988.8,0.2,96,3.2,6.3
2020,3,11,07:00,UTC,987.6,0.3,96,3.2,7
2020,3,11,08:00,UTC,986.3,0.6,97,3.1,6.9
2020,3,11,09:00,UTC,985.1,0.8,96,3.2,7.1
2020,3,11,10:00,UTC,984.2,1.3,96,3.3,6.8
2020,3,11,11:00,UTC,983.2,1.6,96,3.2,6.5
2020,3,11,12:00,UTC,982.4,1.3,96,3.2,5.7
2020,3,11,13:00,UTC,981.8,1.2,96,3.2,4.3
2020,3,11,14:00,UTC,981.3,0.6,96,3.3,2.5
2020,3,11,15:00,UTC,981.1,0.3,97,3.5,2.4
2020,3,11,16:00,UTC,981.1,0.6,98,3.4,3.4
2020,3,11,17:00,UTC,981.3,0.1,98,3.2,2.8
2020,3,11,18:00,UTC,981.7,0,98,3.3,3.1
2020,3,11,19:00,UTC,981.9,0.3,99,3.3,3.6
2020,3,11,20:00,UTC,982.4,0.1,98,3.3,5.4
2020,3,11,21:00,UTC,983.1,0.1,93,2.8,6.5
2020,3,11,22:00,UTC,983.8,0,92,2.5,7.5
2020,3,11,23:00,UTC,984.3,0,92,2.6,6.1
2020,3,12,00:00,UTC,984.8,0,93,2.8,6.4
2020,3,12,01:00,UTC,985.1,0,92,2.9,7.3
2020,3,12,02:00,UTC,985.4,0,90,2.9,7.3
2020,3,12,03:00,UTC,985.5,0,88,2.8,7.6
2020,3,12,04:00,UTC,985.6,0,91,2.7,4.5
2020,3,12,05:00,UTC,985.1,0,91,2.8,6.2
2020,3,12,06:00,UTC,985,0,89,3.1,6.6
2020,3,12,07:00,UTC,984.6,0,91,3.5,4.2
2020,3,12,08:00,UTC,983.9,0.2,94,3.8,5.8
2020,3,12,09:00,UTC,983.3,0.1,91,4.7,7.5
2020,3,12,10:00,UTC,982.9,0,88,5,7.1
2020,3,12,11:00,UTC,982.3,0,78,6.6,5
2020,3,12,12:00,UTC,981.9,0,82,6.2,6.8
2020,3,12,13:00,UTC,981.2,0,81,6.3,7.7
2020,3,12,14:00,UTC,980.2,0,80,5.8,6
2020,3,12,15:00,UTC,978.9,0,80,5.3,3.5
2020,3,12,16:00,UTC,977.3,0,89,4.2,2.7
2020,3,12,17:00,UTC,975.8,0,92,4.4,4.7
2020,3,12,18:00,UTC,974.8,1.6,93,3.8,5.6
2020,3,12,19:00,UTC,973.8,1.8,94,3,3.3
2020,3,12,20:00,UTC,973.1,0.9,96,2.8,1.8
2020,3,12,21:00,UTC,973.7,0.6,96,2.7,1.2
2020,3,12,22:00,UTC,974.7,1,96,1.8,3
2020,3,12,23:00,UTC,976.4,1.4,97,0.7,5.2
2020,3,13,00:00,UTC,977.8,0.8,94,1.3,4.7
2020,3,13,01:00,UTC,979.3,0,96,1,4.9
2020,3,13,02:00,UTC,980.2,0,94,1,5.5
2020,3,13,03:00,UTC,981.4,0,94,0.9,6.4
2020,3,13,04:00,UTC,982.3,0,95,0.6,5.5
2020,3,13,05:00,UTC,983.3,0,93,1.1,6.2
2020,3,13,06:00,UTC,984.3,0,90,1.5,5.9
2020,3,13,07:00,UTC,985.4,0,88,2,6.7
2020,3,13,08:00,UTC,986.5,0,85,2.8,5.7
2020,3,13,09:00,UTC,987.1,0,79,3.1,6.8
2020,3,13,10:00,UTC,988.4,0,77,3.6,7.7
2020,3,13,11:00,UTC,989.6,0,62,3.9,7.7
2020,3,13,12:00,UTC,991.2,0,67,2.5,6.6
2020,3,13,13:00,UTC,992.4,0,53,3.9,7.4
2020,3,13,14:00,UTC,993.2,0,45,2.7,7.1
2020,3,13,15:00,UTC,994.3,0,46,2.2,6.5
2020,3,13,16:00,UTC,995,0,49,1.1,6.6
2020,3,13,17:00,UTC,996.2,0,56,0,5.8
2020,3,13,18:00,UTC,997,0,58,-0.6,6.4
2020,3,13,19:00,UTC,998,0,55,-0.8,5.4
2020,3,13,20:00,UTC,999.1,0,61,-1.3,5.7
2020,3,13,21:00,UTC,1000.6,0,64,-1.9,6
2020,3,13,22:00,UTC,1001.3,0,61,-2.5,3.1
2020,3,13,23:00,UTC,1002.3,0,63,-3.3,2.8
2020,3,14,00:00,UTC,1002.7,0,67,-3.9,3.8
2020,3,14,01:00,UTC,1003.3,0,70,-4.4,2.6
2020,3,14,02:00,UTC,1004.1,0,73,-5.1,2.8
2020,3,14,03:00,UTC,1005.1,0,73,-5.4,2.5
2020,3,14,04:00,UTC,1005.9,0,77,-5.4,3.2
2020,3,14,05:00,UTC,1006.8,0,79,-5.2,3.5
2020,3,14,06:00,UTC,1007.9,0,73,-4.3,5.1
2020,3,14,07:00,UTC,1008.8,0,61,-3,3.5
2020,3,14,08:00,UTC,1009.5,0,50,-2.1,5.4
2020,3,14,09:00,UTC,1010.2,0,42,-1.4,6.7
2020,3,14,10:00,UTC,1010.8,0,37,-0.5,6.2
2020,3,14,11:00,UTC,1011.3,0,36,0.8,6.8
2020,3,14,12:00,UTC,1011.8,0,35,1,6
2020,3,14,13:00,UTC,1012.6,0,35,0.2,6.1
2020,3,14,14:00,UTC,1013.1,0,34,0.1,5.2
2020,3,14,15:00,UTC,1013.8,0,31,0.6,4.8
2020,3,14,16:00,UTC,1014.7,0,38,-0.5,3.2
2020,3,14,17:00,UTC,1015.8,0,41,-1.2,3.9
2020,3,14,18:00,UTC,1016.6,0,44,-1.9,3.8
2020,3,14,19:00,UTC,1017.6,0,49,-3,4
2020,3,14,20:00,UTC,1018.3,0,58,-3.1,3.8
2020,3,14,21:00,UTC,1019.1,0,67,-3.6,3.6
2020,3,14,22:00,UTC,1019.6,0,70,-3.7,4
2020,3,14,23:00,UTC,1020,0,74,-4.4,3
2020,3,15,00:00,UTC,1019.8,0,77,-4.8,3
2020,3,15,01:00,UTC,1019.8,0,78,-4.2,3.4
2020,3,15,02:00,UTC,1019.8,0,80,-4.6,3.7
2020,3,15,03:00,UTC,1019.3,0,80,-3.9,3.4
2020,3,15,04:00,UTC,1018.7,0,74,-1.8,4.6
2020,3,15,05:00,UTC,1018,0,71,-0.1,5.6
2020,3,15,06:00,UTC,1017.7,0,67,0.8,5.3
2020,3,15,07:00,UTC,1017.2,0,62,2.3,7.7
2020,3,15,08:00,UTC,1016.9,0,63,3.1,9.9
2020,3,15,09:00,UTC,1016.5,0,60,3.5,10.5
2020,3,15,10:00,UTC,1016.1,0,58,4.3,10.7
2020,3,15,11:00,UTC,1016,0,60,4.5,10.3
2020,3,15,12:00,UTC,1015.5,0,66,4.4,9.5
2020,3,15,13:00,UTC,1014.9,0,65,4,10.9
2020,3,15,14:00,UTC,1014.2,0,64,3.8,10.5
2020,3,15,15:00,UTC,1013.5,0,64,3.9,8.4
2020,3,15,16:00,UTC,1012.4,0,68,3.2,8.7
2020,3,15,17:00,UTC,1011.6,0,65,2.9,10.3
2020,3,15,18:00,UTC,1010.8,0,63,3,9.9
2020,3,15,19:00,UTC,1010.3,0,64,3,11.2
2020,3,15,20:00,UTC,1009.1,0,78,2.5,13.1
2020,3,15,21:00,UTC,1008.4,0,86,2,11.4
2020,3,15,22:00,UTC,1007.5,0.1,83,2.3,11.3
2020,3,15,23:00,UTC,1006.5,0.3,90,2.3,9.6
2020,3,16,00:00,UTC,1005.7,0.1,90,3.1,11.8
2020,3,16,01:00,UTC,1005.1,0,88,3.6,12.1
2020,3,16,02:00,UTC,1004.6,0.1,89,3.6,10.4
2020,3,16,03:00,UTC,1004,0.4,93,3.3,9.6
2020,3,16,04:00,UTC,1003.8,0.7,94,3.4,9.1
2020,3,16,05:00,UTC,1004.1,0.6,94,3.8,9.6
2020,3,16,06:00,UTC,1004.1,0.8,96,3.8,7.7
2020,3,16,07:00,UTC,1004.6,0.3,96,3.9,7.4
2020,3,16,08:00,UTC,1005.3,0.1,96,4.1,7.4
2020,3,16,09:00,UTC,1005.9,0.3,97,4.2,6
2020,3,16,10:00,UTC,1006.4,0.1,97,4.5,4.8
2020,3,16,11:00,UTC,1006.9,0,98,4.5,3.1
2020,3,16,12:00,UTC,1007.6,0,83,5.2,3.1
2020,3,16,13:00,UTC,1008.2,0,79,5.5,3.5
2020,3,16,14:00,UTC,1009.3,0,61,5.4,3.7
2020,3,16,15:00,UTC,1010.5,0,51,5.2,4.3
2020,3,16,16:00,UTC,1011.6,0,57,3.8,3.7
2020,3,16,17:00,UTC,1013.3,0,55,2.5,3.4
2020,3,16,18:00,UTC,1014.7,0,60,1.4,3.4
2020,3,16,19:00,UTC,1015.6,0,61,0.9,3.3
2020,3,16,20:00,UTC,1016.9,0,66,-0.2,3.5
2020,3,16,21:00,UTC,1018,0,64,-0.3,3.3
2020,3,16,22:00,UTC,1018.6,0,71,-1.5,2.4
2020,3,16,23:00,UTC,1019.3,0,69,-1.4,3.2
2020,3,17,00:00,UTC,1020,0,77,-2.7,2.8
2020,3,17,01:00,UTC,1020.1,0,77,-2.7,2
2020,3,17,02:00,UTC,1020.2,0,81,-3.3,1.2
2020,3,17,03:00,UTC,1020.1,0,86,-2.9,2
2020,3,17,04:00,UTC,1020.5,0,92,-4.4,0.9
2020,3,17,05:00,UTC,1020.6,0,89,-4,2.1
2020,3,17,06:00,UTC,1019.8,0,82,-0.2,3.9
2020,3,17,07:00,UTC,1019.8,0,68,2.2,5.9
2020,3,17,08:00,UTC,1019.5,0,71,3.3,5.4
2020,3,17,09:00,UTC,1018.3,0,69,3.8,8.2
2020,3,17,10:00,UTC,1017.5,0,71,3.3,5.6
2020,3,17,11:00,UTC,1017,0,73,3,7.6
2020,3,17,12:00,UTC,1016.1,0,76,3.3,7.3
2020,3,17,13:00,UTC,1015,0,80,3.4,10.4
2020,3,17,14:00,UTC,1013.9,0,92,3.1,9.6
2020,3,17,15:00,UTC,1013,0,91,3.7,9.3
2020,3,17,16:00,UTC,1012.4,0,88,4.1,8.4
2020,3,17,17:00,UTC,1012.5,0,88,4.3,8.8
2020,3,17,18:00,UTC,1012.3,0,88,4.3,7.4
2020,3,17,19:00,UTC,1012.5,0,88,4.3,7
2020,3,17,20:00,UTC,1012.3,0,88,4.2,6.6
2020,3,17,21:00,UTC,1012.3,0,88,4.3,6.7
2020,3,17,22:00,UTC,1012,0,89,4.4,5.6
2020,3,17,23:00,UTC,1011.8,0,90,4,6
2020,3,18,00:00,UTC,1011.2,0,92,3.9,4.7
2020,3,18,01:00,UTC,1010.8,0,92,4.2,6.1
2020,3,18,02:00,UTC,1010.5,0,92,4.3,5.6
2020,3,18,03:00,UTC,1010,0,92,4.6,5.4
2020,3,18,04:00,UTC,1009.6,0,92,4.6,4.2
2020,3,18,05:00,UTC,1009.2,0,91,4.7,4.8
2020,3,18,06:00,UTC,1008.7,0,90,4.9,5.2
2020,3,18,07:00,UTC,1008.7,0,87,5.4,5
2020,3,18,08:00,UTC,1008.3,0,80,6.7,5.6
2020,3,18,09:00,UTC,1007.8,0,83,6.2,6.7
2020,3,18,10:00,UTC,1007.3,0,89,5.1,6.7
2020,3,18,11:00,UTC,1006.8,0,93,5.2,5.8
2020,3,18,12:00,UTC,1005.5,0,91,5.7,5.2
2020,3,18,13:00,UTC,1004.7,0,89,5.2,5.9
2020,3,18,14:00,UTC,1004,0.2,96,4.1,6.1
2020,3,18,15:00,UTC,1002.8,0.7,97,3.9,4.8
2020,3,18,16:00,UTC,1002.1,0,97,3.6,3.8
2020,3,18,17:00,UTC,1002,0.2,97,3.5,2.1
2020,3,18,18:00,UTC,1002.3,0.3,97,3.7,4
2020,3,18,19:00,UTC,1002.5,0.2,97,3.7,4.1
2020,3,18,20:00,UTC,1002.8,0.1,96,3.6,4.8
2020,3,18,21:00,UTC,1002.6,0.1,97,3.6,4
2020,3,18,22:00,UTC,1002.9,0.1,96,3.8,4.6
2020,3,18,23:00,UTC,1004.2,0.3,93,3.4,7.3
2020,3,19,00:00,UTC,1005.7,0,92,2.3,6.1
2020,3,19,01:00,UTC,1006.6,0,91,2,5.5
2020,3,19,02:00,UTC,1006.8,0,92,1.3,4.2
2020,3,19,03:00,UTC,1006.9,0,94,1.3,4.6
2020,3,19,04:00,UTC,1006.9,0,95,1.4,5.1
2020,3,19,05:00,UTC,1007.3,0,96,1,3.4
2020,3,19,06:00,UTC,1007.3,0,91,1.8,5.1
2020,3,19,07:00,UTC,1007.7,0,82,3.1,4.9
2020,3,19,08:00,UTC,1008,0,73,4.7,5.1
2020,3,19,09:00,UTC,1008.3,0,65,5.8,5.7
2020,3,19,10:00,UTC,1008.6,0,59,6.8,5.2
2020,3,19,11:00,UTC,1009,0,52,8.3,5.3
2020,3,19,12:00,UTC,1009.2,0,47,8.8,6.8
2020,3,19,13:00,UTC,1009.4,0,66,6.5,5.8
2020,3,19,14:00,UTC,1009.6,0,49,7.3,7.3
2020,3,19,15:00,UTC,1010.1,0,57,6.5,8
2020,3,19,16:00,UTC,1011,0,60,5.9,6.9
2020,3,19,17:00,UTC,1011.9,0,64,5.2,5.3
2020,3,19,18:00,UTC,1012.6,0,67,4.7,6.2
2020,3,19,19:00,UTC,1013.2,0,72,3.7,3.9
2020,3,19,20:00,UTC,1014,0,73,3.2,4.6
2020,3,19,21:00,UTC,1014.3,0,79,2.3,4.7
2020,3,19,22:00,UTC,1015.1,0,79,1.6,5.1
2020,3,19,23:00,UTC,1015.4,0,78,1.3,4
2020,3,20,00:00,UTC,1015.9,0,81,0.5,4.5
2020,3,20,01:00,UTC,1015.9,0,80,0.2,4.1
2020,3,20,02:00,UTC,1016.2,0,83,-0.4,3.9
2020,3,20,03:00,UTC,1016.7,0,86,0.3,3.6
